Gene_acc,Gene_id,84P1,84P2,84P3,84M1,84M2,84M3,Desc
1494,Tb927.11.10570:mRNA-p1,114099.3438,127347.0234,144275.9375,105005.3125,108741.4219,111969.1016,"LSU ribosomal protein, mitochondrial, putative"
1495,Tb927.11.10580:mRNA-p1,218146.9219,259443.25,256616.9375,253693.3438,251973.8594,266251.4688,"COG (conserved oligomeric Golgi) complex component, COG2/Domain of unknown function (DUF3510), putative"
1496,Tb927.11.10620:mRNA-p1,165227,253971.2031,245230.9531,364711.9375,356430.5938,349492.9375,"hypothetical protein, conserved"
1497,Tb927.11.10630:mRNA-p1,47515.125,49549.11719,40114.14844,65096.17969,61695.91406,71660.71094,"hypothetical protein, conserved"
1498,Tb927.11.10640:mRNA-p1,782835.25,660568,732015.125,313011.5313,334454.4688,310499.3438,"DNA-(apurinic or apyrimidinic site) lyase, putative"
1499,Tb927.11.10650:mRNA-p1,223303.5469,223233.5156,226895.7344,267390.625,253941.9063,249395.8594,Adaptor protein complex AP-3 subunit beta-3
1500,Tb927.11.10660:mRNA-p1,231545.0156,238743.7813,145597.0469,193742.1563,190719.6406,200077.375,Basal body protein
1501,Tb927.11.10670:mRNA-p1,107297.5078,107242.625,104516.5234,60366.17969,54388.46875,68577.60156,"glycosyl hydrolase, putative"
1502,Tb927.11.10690:mRNA-p1,5038042,4792070.5,4804648,3421876.25,3419139.5,3546851.25,"hypothetical protein, conserved"
1503,Tb927.11.1070:mRNA-p1,751081.875,660640.875,596984.4375,912031.6875,938328.75,937850.375,"glycosomal transporter (GAT3), putative"
1504,Tb927.11.10700:mRNA-p1,360502.4063,376404.375,345094.5938,338153.9063,307751.6563,322436.875,"glucosidase II beta subunit-like protein, putative"
1505,Tb927.11.10730:mRNA-p1,135571.1563,119243.1797,136076.9688,137349.2031,123954.8516,136749.8125,"SWI/SNF-related helicase, putative"
1506,Tb927.11.10740:mRNA-p1,249989.7031,256421.3281,265984.0938,192293.75,212180.7344,199523.7031,"vacuolar sorting-associated protein-like, putative"
1507,Tb927.11.10750:mRNA-p1,183376.3125,214540.5625,255190.7031,180013.8125,166519.6563,165830.2031,"pre-mRNA-splicing factor CWC22, putative"
1508,Tb927.11.10760:mRNA-p1,2104110.25,2064490.5,1965658.375,1484590.625,1598673.5,1598185.375,kinesin-D
1509,Tb927.11.10770:mRNA-p1,439263.4375,458658.7188,408082.9375,343084.0313,398017.3125,397231.3438,"VHS domain containing protein, putative"
1510,Tb927.11.10780:mRNA-p1,902591.875,907172.9375,865433.75,1228886.625,1217755.375,1214174.875,"Voltage-dependent anion channel, putative"
1511,Tb927.11.10790:mRNA-p1;Tb927.11.10910:mRNA-p1,27380658,25080068,22402264,20629570,22428948,22453870,"40S ribosomal protein SA, putative"
1512,Tb927.11.1080:mRNA-p1,174005.5469,162523.5156,172187.9531,164743.25,156685.9844,164459.7656,Nucleolar protein 60
1513,Tb927.11.10800:mRNA-p1,510232.125,401395.25,451553.375,610931.3125,638273.875,684915.125,"Domain of unknown function (DUF4496), putative"
1514,Tb927.11.10810:mRNA-p1,321098.25,265764.625,263517.4688,247687.0938,222557.2656,232640.5156,pumillio/PUF RNA binding protein 11
1515,Tb927.11.10820:mRNA-p1,831981.8125,898504.75,912400.125,1079199.75,1109670.625,1092594.375,"Casein kinase II subunit beta, putative"
1516,Tb927.11.10840:mRNA-p1,643427.1875,647594,618119.4375,667891.125,624693.625,632078.125,"hypothetical protein, conserved"
1517,Tb927.11.10850:mRNA-p1,120895.3906,134928.6406,139889.875,135285.9688,114743.625,161485.0156,"hypothetical protein, conserved"
1518,Tb927.11.10860:mRNA-p1,284009.5,282680.7813,282477.9063,275141.7188,285586.25,257966.2344,20S-pre-rRNA D-site endonuclease NOB1
1519,Tb927.11.10870:mRNA-p1,244185.9219,225827.2031,231629.7969,229638.3594,216894.6094,236492.8594,32 kDa ER-associated protein
1520,Tb927.11.10880:mRNA-p1,77498.46094,67760.65625,71460.35156,47717.96484,50663.07031,50597.62891,"hypothetical protein, conserved"
1521,Tb927.11.1090:mRNA-p1,1437063.875,1130187,1168691.75,1316063.75,1384721,1360363.75,"calpain-like protein, putative"
1522,Tb927.11.10900:mRNA-p1,198831.5938,209426.25,202800.9375,264199.0313,243419.7031,266145.9063,Component of motile flagella 9
1525,Tb927.11.10960:mRNA-p1,342318.6875,360891.75,349691.75,222127.25,197160.875,204269.375,"2OG-Fe(II) oxygenase superfamily, putative"
1527,Tb927.11.10990:mRNA-p1,1257238.875,1181609.875,1178550.75,1201591.875,1216757.25,1205854.625,"methylthioribose-1-phosphate isomerase, putative"
1528,Tb927.11.11000:mRNA-p1,290243.625,327416.0313,335118.8438,278851.3438,284519.25,292181.6875,"Calponin homology (CH) domain containing protein, putative"
1529,Tb927.11.11010:mRNA-p1,1540079.125,1802807.75,1758027.875,2849152,3114227,3158279.75,"hypothetical protein, conserved"
1531,Tb927.11.11030:mRNA-p1,193774.3438,173345.3281,96806.80469,110036.3594,77538.03125,62890.15625,exosome-associated protein 4
1533,Tb927.11.11080:mRNA-p1,474636.8125,500986.9375,483661.625,476002.8438,579874.4375,461909.8438,Nucleoporin NUP149
1534,Tb927.11.11090:mRNA-p1,322435.2813,288611.2188,307093.8438,298940.6875,263490.3438,299929.375,Nucleoporin NUP140
1535,Tb927.11.1110.1-p1,12002905,10833299,10897090,14060228,14089295,14192594,"calpain, putative"
1536,Tb927.11.11100:mRNA-p1,248833.0313,254023.3594,363378.625,234238.7344,278138.6563,332293.7188,glucosamine 6-phosphate N-acetyltransferase
1537,Tb927.11.11120:mRNA-p1,164293.1563,168779.75,167741.9688,91328.39844,89617.84375,91813.0625,"hypothetical protein, conserved"
1538,Tb927.11.11140:mRNA-p1,179164.3281,410605.625,145694.2656,186370.2344,226717.0781,245745.5938,hypothetical protein
1539,Tb927.11.11150:mRNA-p1,369380,353383.875,343525.875,302882.3438,303635.3438,325915.6875,U5 snRNP-specific 40 kDa protein
1540,Tb927.11.11160:mRNA-p1,601038.25,561978.0625,595852.5625,503025.9688,337845.75,479991.5,Low-affinity phosphate transporter PHO91 (fragment)
1541,Tb927.11.11170:mRNA-p1,552723.375,529468,511584.4375,472925.7188,512898.4375,465224.1563,"hypothetical protein, conserved"
1542,Tb927.11.11200:mRNA-p1,215808.3906,220397.1719,239050.9844,218494.3438,219359.9688,203921.5625,"oligomeric golgi complex component 8, putative"
1543,Tb927.11.11210:mRNA-p1,350458.125,324277.4063,342996.8438,478442.1875,488431.8125,532777.25,"paraflagellar rod component, putative"
1544,Tb927.11.11220:mRNA-p1,2233936.75,1416225.25,1532382,1005643.188,1420611.375,1091972.625,"dynein heavy chain, putative"
1545,Tb927.11.11240:mRNA-p1,40273.84766,51979.91016,50843.125,74864.99219,81067.32813,73592.15625,"hypothetical protein, conserved"
1546,Tb927.11.11250:mRNA-p1,2787377.75,2869662,2840365.5,4541944.5,4001423.5,4616081.5,cytosolic malate dehydrogenase
1547,Tb927.11.11260:mRNA-p1,511472.4688,444501.375,471826.6563,579742.625,566912.75,591109.375,"hypothetical protein, conserved"
1548,Tb927.11.11280:mRNA-p1,387373.5313,338388.5,347603.6563,488887.9375,482789.0625,483489.0625,"hypothetical protein, conserved"
1549,Tb927.11.11290:mRNA-p1,1030703.375,918986.3125,908607.875,934016,995694.0625,1039769.5,"heat shock protein 70, putative"
1550,Tb927.11.1130:mRNA-p1,789654.75,748815.8125,732672.25,880336.0625,854989.6875,916202.6875,"calpain-like cysteine peptidase, putative"
1551,Tb927.11.11300:mRNA-p1,52004.03125,59043.19922,57935.66797,52761.40234,56294.78125,99515.25781,"hypothetical protein, conserved"
1552,Tb927.11.11310:mRNA-p1,70148.57813,78757.21875,72566.17969,51296.63672,53139.94922,50610.82031,"hypothetical protein, conserved"
1553,Tb927.11.11330:mRNA-p1,70560360,73087352,68084544,69246288,72028272,76666592,heat shock protein 70
1554,Tb927.11.11340:mRNA-p1,1058509,883433.625,781111.5625,508738,570378.0625,512801,gamma-tubulin complex component 3
1555,Tb927.11.11350:mRNA-p1,261534.2188,239876.2188,238426.5938,238892.3906,253913.3594,250972,"hypothetical protein, conserved"
1556,Tb927.11.11360:mRNA-p1;Tb927.11.11370:mRNA-p1,17706166,16481814,16472006,14190967,13283041,12999250,receptor for activated C kinase 1
1557,Tb927.11.11380:mRNA-p1,893868.0625,811979.8125,802818.875,669249.25,619897.3125,641800.5,SUMO-interacting motif-containing protein
1559,Tb927.11.11390:mRNA-p1,37178.00391,34064.44922,37743.23438,35177.28125,32225.12305,33578.19531,"2OG-Fe(II) oxygenase superfamily, putative"
1560,Tb927.11.11430:mRNA-p1,366406.9375,349554.1875,349827.0313,307959.7188,310862.5625,318335.875,"cullin 1, putative"
1561,Tb927.11.11435:mRNA-p1,271880.6563,297793.6875,275600.125,364316.8125,412398.0938,418916.75,"dynein light chain type 1, putative"
1562,Tb927.11.11440:mRNA-p1,347005.875,374496.75,622439.25,357452.25,214946.75,454664.25,"A/G-specific adenine glycosylase, putative"
1563,Tb927.11.11460:mRNA-p1,1215677.75,1094543.5,1099308.125,1148976.375,1100899,1263078.875,Mitochondrial import receptor subunit ATOM69
1565,Tb927.11.11475:mRNA-p1;Tb927.11.11725:mRNA-p1,6236876,5905119,6042270.5,4919886.5,5306484,4558852,ribosomal protein S14p/S29e
1566,Tb927.11.11480:mRNA-p1,813928.4375,876884.75,832483,737743.8125,798936.875,813364,"Trichohyalin, putative"
1568,Tb927.11.1150:mRNA-p1,1906588.5,1731302.875,1634329.375,2469882,2651661.5,2696041,radial spoke protein 3
1569,Tb927.11.11510:mRNA-p1,150961.1563,142216.3438,148662.4688,135327.7344,113446.9922,146546.3594,hd phosphohydrolase family protein
1570,Tb927.11.11520:mRNA-p1,9025314,8254299.5,8283607,8708456,9012490,8493560,glycosomal membrane protein
1571,Tb927.11.11530:mRNA-p1,171892.3594,185302.9063,183370.4688,153459.25,143592.0938,159666.5781,"histone acetyltransferase, putative"
1572,Tb927.11.11550:mRNA-p1,2712899.75,2317640,2369341.25,1995445.875,2160001.25,1867440.375,"DNA topoisomerase II alpha, putative"
1573,Tb927.11.11570:mRNA-p1,2292616.25,2015635.125,1840649.125,2334579,1960433.375,2394548.5,"Translation initiation factor eIF-2B subunit epsilon, putative"
1574,Tb927.11.11580:mRNA-p1,132875.7813,111402.6641,104990.0547,62873.80078,73194.46875,72674.125,"hypothetical protein, conserved"
1575,Tb927.11.11590:mRNA-p1,1146434.75,1149158.375,1125572.125,1293741.875,1171824,1218898.75,Eukaryotic translation initiation factor 3 subunit E
1576,Tb927.11.1160:mRNA-p1,207917.8906,218997.0313,218994.375,184037.8125,205072.4688,201271.9688,"Region in Clathrin and VPS, putative"
1577,Tb927.11.11600:mRNA-p1,18662.62305,20622.54297,21352.35352,33005.06641,36800.82031,35654.10156,"hypothetical protein, conserved"
1578,Tb927.11.11610:mRNA-p1,216106.1719,209643.8906,237967.3438,366771.9688,323866.9688,332793.3438,"Cactus-binding C-terminus of cactin protein, putative"
1580,Tb927.11.11630:mRNA-p1,162464.25,164648.0938,169802.5938,112114.5703,117135.2969,104029.4453,"LSU ribosomal protein, mitochondrial, putative"
1581,Tb927.11.11640:mRNA-p1,219448.1875,241796.0938,237869.875,230525.0156,220122.2188,218142.2969,DNA replication licensing factor MCM6
1582,Tb927.11.11660:mRNA-p1,172386.875,141651.125,144437.5,134618.3125,141270.8594,153592.0781,conserved protein
1583,Tb927.11.11680:mRNA-p1,5164348.5,5033802,4804913.5,2517330.5,2490484.5,2331622.5,"2-oxoglutarate dehydrogenase E2 component, putative"
1584,Tb927.11.11690:mRNA-p1,2793118,2593930.5,2797775.25,3101267.5,2498388.75,2936480,"Vacuolar proton pump subunit B, putative"
1585,Tb927.11.11700:mRNA-p1,166830.5938,173446.6875,214499.1563,201972.5781,179942.5938,175221.8594,"nucleotidyl transferase, putative"
1586,Tb927.11.11710:mRNA-p1,149469.5,122045.7734,138880.4063,272939.5938,300923.6563,264668.1563,"Putative serine esterase (DUF676), putative"
1587,Tb927.11.11720:mRNA-p1,805826.6875,805098,832755.4375,856046.375,755747.9375,789111.625,"FG-GAP repeat protein, putative"
1588,Tb927.11.11730:mRNA-p1,113497.6484,91199.40625,96817.28906,102621.2734,114489.7969,103597.1172,"MRP protein, putative"
1589,Tb927.11.11740:mRNA-p1,370034.5625,348958.4063,364663.125,237619.9688,205038.2188,218052.875,"membrane-bound acid phosphatase, putative"
1590,Tb927.11.11770:mRNA-p1,435377.75,484769.25,505917.8125,662736,667886.125,607220.5625,Eukaryotic translation initiation factor 4E-3
1591,Tb927.11.11780:mRNA-p1,525107.25,253739.9688,237706.1406,529183.8125,157693.1406,186421.1563,"acyl-CoA dehydrogenase, putative"
1592,Tb927.11.11790:mRNA-p1,120760.3281,126757.8594,174326.9531,166348.3125,144159.1406,158858.8906,"R3H domain containing protein, putative"
1593,Tb927.11.11810:mRNA-p1,121784.3516,116974.0078,123506.8359,135549.8281,135171.7813,145734.4063,"hypothetical protein, conserved"
1594,Tb927.11.11820:mRNA-p1;Tb927.11.11830:mRNA-p1,15456928,15421477,15459574,13246895,13137186,13194703,"40S ribosomal protein S17, putative"
1596,Tb927.11.11850:mRNA-p1,644960.6875,583031.125,565190.125,594728.0625,585746.75,595679.125,"splicing factor 3B subunit 1, putative"
1597,Tb927.11.11860:mRNA-p1,181969.1094,165323.4688,180321.8594,209805.2656,222429,212003.0156,"leucine-rich repeat protein (LRRP), putative"
1599,Tb927.11.11880:mRNA-p1,130408.5625,117325.9766,121817.6797,162702.7188,151658.7969,155636.6875,conserved protein
1600,Tb927.11.11900:mRNA-p1,2117326.75,1948878.625,1947143.125,1877856.125,1833707.25,2029335.375,Coatomer subunit gamma
1601,Tb927.11.11920:mRNA-p1,156966.5,174225.875,192090.7813,189473.7969,202309.6094,195272.6719,"molybdenum cofactor biosynthesis protein, putative"
1602,Tb927.11.11930.1-p1;Tb927.11.11930.2-p1,74474.86719,104805.2031,96895.96094,19178.04297,55542.20313,40442.85156,"SelR domain containing protein, putative"
1603,Tb927.11.11940:mRNA-p1,551209,477220.5313,469269.4063,401749.0938,427085.375,447737.75,"protein phosphatase 2A, putative"
1604,Tb927.11.11965:mRNA-p1;Tb927.11.11975:mRNA-p1;Tb927.11.11980:mRNA-p1,9834665,9875181,10059799,12396831,12815539,13708609,cytoskeleton-associated protein 15
1605,Tb927.11.1200:mRNA-p1,394238.375,367928.125,375260.6875,344878.3125,341144.9375,327070,"hypothetical protein, conserved"
1606,Tb927.11.12030:mRNA-p1,1002620.875,1120159.375,1210100.25,1065575,1159961.875,1020437.688,"hypothetical protein, conserved"
1607,Tb927.11.12050:mRNA-p1,179762.7188,171227.5938,186702.3906,150311.375,155895.7656,150690.6563,"hypothetical protein, conserved"
1608,Tb927.11.12060:mRNA-p1,767842.125,675417.4375,625809.0625,735468.0625,803703.5,758139.25,"Peroxisomal biogenesis factor 11 (PEX11), putative"
1609,Tb927.11.12090:mRNA-p1,121352.3906,119605.1328,106583.6484,175752.2031,172773.125,176067.4063,"endonuclease III, putative"
1610,Tb927.11.1210:mRNA-p1,274539.0938,238679.2031,242279.4063,236014.8594,226536.8594,244057.2656,"Domain of unknown function (DUF4470)/Domain of unknown function (DUF4471), putative"
1611,Tb927.11.12100:mRNA-p1,788575.625,843409.125,855538.875,590173.3125,586600,529126.0625,"RNA-binding protein, putative"
1612,Tb927.11.12110:mRNA-p1,781238.6875,885676.375,951532,795967.5,774482.0625,680845.375,"RNA helicase, putative"
1614,Tb927.11.12150:mRNA-p1,2984059,6236516.5,8801204,10043732,11927637,10633123,flagellar pocket cytoskeletal protein bilbo1
1617,Tb927.11.12190:mRNA-p1,191509.6875,166041.4063,172627.3594,121171.9219,109885.9375,121002.7656,"FHA domain containing protein, putative"
1618,Tb927.11.1220:mRNA-p1,41894.81641,42008.5,43962.06641,49424.03906,49296.41406,43564.33984,"hypothetical protein, conserved"
1620,Tb927.11.12210:mRNA-p1,388102.3125,407259.25,435945.9688,570956.3125,692703.875,642951,"Domain of unknown function (DUF4586), putative"
1621,Tb927.11.12220:mRNA-p1,566845.0625,485284.6563,480716.875,401515.5625,361111.1563,344139.75,catalytic subunit of the vacuolar transporter chaperone 4
1622,Tb927.11.12230:mRNA-p1,1245231.75,1302900.5,1274526.125,1070902.25,1155851.75,1155315.875,ATP-dependent protease ATPase subunit HslU2
1623,Tb927.11.12240:mRNA-p1,95267.27344,100853.4688,96921.84375,113347.1094,111030.9453,123260.4219,"cysteine peptidase, Clan CA, family C19, putative"
1624,Tb927.11.12250:mRNA-p1,403811.6563,412312.0938,432444.5625,417274.3125,446781.25,401390,DNA replication licensing factor MCM4
1625,Tb927.11.12260:mRNA-p1,64487.97266,66981.70313,70159.07813,54535.82813,64232.4375,56030.9375,"hypothetical protein, conserved"
1626,Tb927.11.12270:mRNA-p1,153043.8125,179660.7344,191017.0938,136467.2031,121950.2734,122691.3125,"drug resistence protein, putative"
1627,Tb927.11.12290:mRNA-p1,91371.95313,95249.21875,77029.95313,73087.70313,66948.48438,89849.39844,"hypothetical protein, conserved"
1628,Tb927.11.1230:mRNA-p1,3549168.25,1927800.875,2367270.5,814600.0625,1846743.75,1684681.75,"hypothetical protein, conserved"
1629,Tb927.11.12300:mRNA-p1,250826.9063,239410.125,229382.1563,257433.9688,204100.5938,246624.375,"hypothetical protein, conserved"
1631,Tb927.11.12360:mRNA-p1,336451.125,311557.75,307989.4375,447311.0938,453544.25,441219.1875,"ankyrin repeat protein, putative"
1633,Tb927.11.12380:mRNA-p1,346807.4063,330151.25,320847.3125,333424.625,363487.8438,334713.875,"hypothetical protein, conserved"
1635,Tb927.11.12410:mRNA-p1,971088.125,886581.75,920390,1614342.375,1615652.5,1572731.875,kinetoplastid kinetochore protein 10
1636,Tb927.11.12430:mRNA-p1,79873.98438,74842.26563,90661.04688,106635.4922,97753.13281,105219.4063,"cell division cycle phosphatase 14, putative"
1637,Tb927.11.12440:mRNA-p1,166013,174188.5938,193511.1406,265935.1875,297395.3438,291087.4063,"Plus-3 domain/Zinc finger, C3HC4 type (RING finger), putative"
1638,Tb927.11.12450.1-p1;Tb927.11.12450.2-p1,127909.875,126162.0234,150932.9375,113333.375,122577.2109,123919.2578,Bardet-Biedl syndrome 8 protein
1639,Tb927.11.12470:mRNA-p1,494673.8125,545728.8125,564894.8125,427862.4063,370805.1875,405919.4063,"hypothetical protein, conserved"
1640,Tb927.11.12480:mRNA-p1,1022527.375,1021906.625,1011815.375,913923.25,1007781.438,936961.9375,Kinetochore interacting phosphatase 7
1641,Tb927.11.12490:mRNA-p1,45692.57031,48437.13281,55553.08594,69351.23438,67985.65625,70920.3125,"hypothetical protein, conserved"
1642,Tb927.11.12500:mRNA-p1,1152513.125,1065636.875,1122234.625,844699.625,818422.5625,886083.6875,"hypothetical protein, conserved"
1643,Tb927.11.12530:mRNA-p1,1976512.25,2107964.5,1977196.875,2395622,2391708.25,2385365.75,Flagellum attachment zone protein 3
1644,Tb927.11.12540:mRNA-p1,1336861.375,1380310.125,1080295.875,1146999,1430094.875,1900380.25,"leucine-rich repeat protein (LRRP), putative"
1645,Tb927.11.12560:mRNA-p1,200725.6406,222421.6719,213097,299372.25,349213.5313,316458.625,hypothetical protein
1646,Tb927.11.12590:mRNA-p1,238753.75,229447.3125,228173.4375,229083.0781,235618.0625,226481.8594,"Der1-like family, putative"
1647,Tb927.11.1260:mRNA-p1,287164.5625,271508.5938,276268.7188,176225,158039.0781,173941.4219,"copper-transporting ATPase-like protein, putative"
1648,Tb927.11.12600:mRNA-p1,502830.5313,456888.5313,462142.2813,311392.625,290568.75,309240.5313,"ATP-dependent DNA helicase, putative"
1649,Tb927.11.12610:mRNA-p1,768098.0625,770239.375,771454.875,594521.375,614022.375,575846.875,cyclin 1
1650,Tb927.11.12630:mRNA-p1,236565.5313,237959.0469,259324.4844,255542.2188,239729.4063,225632.625,"hypothetical protein, conserved"
1651,Tb927.11.12640:mRNA-p1,814169.5,737797.9375,655634.25,783455.375,695599.4375,913519.125,"PH domain containing protein, putative"
1652,Tb927.11.12650:mRNA-p1,102283.25,93606.65625,107838.9922,63316.53125,66155.23438,65467.67188,"palmitoyl acyltransferase 5, putative"
1653,Tb927.11.12670:mRNA-p1,262307.4688,245292.6094,238751.0313,249395.9531,248163.6875,262909.75,"Methyltransferase TYW3, putative"
1654,Tb927.11.12680:mRNA-p1,1297543.75,1232579,1180779.5,1181520.625,1037658.375,1231937.5,"prefoldin subunit 2, putative"
